code,Qwen/Qwen3-1.7B_max,Qwen/Qwen3-1.7B_mean,avg
nya_Latn,0.0097,0.0007,0.0097
lmk_Latn,0.0097,0.0007,0.0097
alq_Latn,0.0097,0.0003,0.0097
mtg_Latn,0.0097,0.0003,0.0097
sxb_Latn,0.0097,0.0003,0.0097
mwp_Latn,0.0,0.0,0.0
thk_Latn,0.0,0.0,0.0
eri_Latn,0.0097,0.0003,0.0097
maw_Latn,0.0,0.0,0.0
knk_Latn,0.0097,0.0003,0.0097
bmr_Latn,0.0,0.0,0.0
swp_Latn,0.0194,0.0057,0.0194
mxb_Latn,0.0097,0.0003,0.0097
yss_Latn,0.0,0.0,0.0
sqi_Latn,0.0874,0.0241,0.0874
pww_Thai,0.0,0.0,0.0
yuj_Latn,0.0,0.0,0.0
yad_Latn,0.0,0.0,0.0
mib_Latn,0.0097,0.0003,0.0097
bxr_Cyrl,0.0097,0.0003,0.0097
mzk_Latn,0.0097,0.0027,0.0097
tsw_Latn,0.0,0.0,0.0
bib_Latn,0.0097,0.0003,0.0097
csy_Latn,0.0097,0.0007,0.0097
lob_Latn,0.0,0.0,0.0
hwc_Latn,0.2524,0.1192,0.2524
amo_Latn,0.0097,0.0013,0.0097
muy_Latn,0.0,0.0,0.0
xtm_Latn,0.0097,0.0003,0.0097
mvn_Latn,0.0,0.0,0.0
chu_Cyrl,0.2913,0.1111,0.2913
nmo_Latn,0.0097,0.0003,0.0097
clu_Latn,0.0194,0.005,0.0194
sll_Latn,0.0,0.0,0.0
ppk_Latn,0.0194,0.0023,0.0194
bwq_Latn,0.0,0.0,0.0
knj_Latn,0.0,0.0,0.0
mav_Latn,0.0,0.0,0.0
aji_Latn,0.0,0.0,0.0
kxc_Ethi,0.0,0.0,0.0
zga_Latn,0.0097,0.0003,0.0097
chd_Latn,0.0097,0.0007,0.0097
bba_Latn,0.0097,0.0003,0.0097
bav_Latn,0.0,0.0,0.0
mwq_Latn,0.0,0.0,0.0
dnj_Latn,0.0097,0.0003,0.0097
wsk_Latn,0.0194,0.0023,0.0194
xal_Cyrl,0.0,0.0,0.0
khs_Latn,0.0097,0.002,0.0097
alp_Latn,0.0097,0.0003,0.0097
sba_Latn,0.0,0.0,0.0
cao_Latn,0.0097,0.0007,0.0097
mkj_Latn,0.0194,0.0037,0.0194
asm_Beng,0.0194,0.0027,0.0194
kuj_Latn,0.0,0.0,0.0
eza_Latn,0.0,0.0,0.0
iri_Latn,0.0,0.0,0.0
tem_Latn,0.0,0.0,0.0
agn_Latn,0.0097,0.003,0.0097
awa_Deva,0.0194,0.0007,0.0194
whk_Latn,0.0,0.0,0.0
atg_Latn,0.0,0.0,0.0
naw_Latn,0.0,0.0,0.0
pne_Latn,0.0194,0.0013,0.0194
kss_Latn,0.0,0.0,0.0
tlf_Latn,0.0,0.0,0.0
eus_Latn,0.0097,0.0017,0.0097
ary_Arab,0.0194,0.005,0.0194
dyo_Latn,0.0097,0.0007,0.0097
bud_Latn,0.0,0.0,0.0
tih_Latn,0.0097,0.001,0.0097
guj_Gujr,0.0194,0.0023,0.0194
hay_Latn,0.0097,0.002,0.0097
ebk_Latn,0.0291,0.0097,0.0291
bgr_Latn,0.0097,0.0013,0.0097
mak_Latn,0.0,0.0,0.0
ubr_Latn,0.0194,0.005,0.0194
yim_Latn,0.0097,0.001,0.0097
huv_Latn,0.0,0.0,0.0
mgr_Latn,0.0,0.0,0.0
tnn_Latn,0.0,0.0,0.0
rar_Latn,0.0,0.0,0.0
aoz_Latn,0.0291,0.009,0.0291
heh_Latn,0.0097,0.0003,0.0097
gso_Latn,0.0097,0.001,0.0097
zae_Latn,0.0097,0.0003,0.0097
mwl_Latn,0.165,0.074,0.165
mya_Mymr,0.0,0.0,0.0
xuo_Latn,0.0,0.0,0.0
car_Latn,0.0,0.0,0.0
yva_Latn,0.0,0.0,0.0
hot_Latn,0.0097,0.0003,0.0097
nsa_Latn,0.0097,0.0007,0.0097
kbr_Latn,0.0,0.0,0.0
mmn_Latn,0.0,0.0,0.0
tbk_Latn,0.0,0.0,0.0
got_Latn,0.0194,0.0054,0.0194
tqb_Latn,0.0,0.0,0.0
ktu_Latn,0.0,0.0,0.0
tur_Latn,0.233,0.0696,0.233
ksr_Latn,0.0,0.0,0.0
deu_Latn,0.3398,0.1396,0.3398
hnj_Latn,0.0,0.0,0.0
nav_Latn,0.0,0.0,0.0
mog_Latn,0.0194,0.0013,0.0194
qwh_Latn,0.0097,0.0007,0.0097
faa_Latn,0.0,0.0,0.0
mlp_Latn,0.0,0.0,0.0
ghs_Latn,0.0097,0.001,0.0097
ceb_Latn,0.0777,0.0241,0.0777
mzw_Latn,0.0097,0.0003,0.0097
sue_Latn,0.0097,0.0007,0.0097
dip_Latn,0.0097,0.0003,0.0097
bvr_Latn,0.0097,0.0003,0.0097
esk_Latn,0.0097,0.0044,0.0097
ljp_Latn,0.0291,0.0107,0.0291
mcb_Latn,0.0097,0.0003,0.0097
gbo_Latn,0.0,0.0,0.0
top_Latn,0.0097,0.0003,0.0097
zsr_Latn,0.0097,0.0007,0.0097
cjp_Latn,0.0,0.0,0.0
zad_Latn,0.0,0.0,0.0
mwm_Latn,0.0,0.0,0.0
cko_Latn,0.0,0.0,0.0
maj_Latn,0.0,0.0,0.0
knv_Latn,0.0097,0.001,0.0097
smo_Latn,0.0097,0.0037,0.0097
kma_Latn,0.0097,0.0003,0.0097
bgs_Latn,0.0097,0.0003,0.0097
lbj_Tibt,0.0,0.0,0.0
guw_Latn,0.0,0.0,0.0
bdd_Latn,0.0097,0.0013,0.0097
eka_Latn,0.0097,0.001,0.0097
wol_Latn,0.0097,0.0023,0.0097
dad_Latn,0.0097,0.0007,0.0097
pib_Latn,0.0,0.0,0.0
hil_Latn,0.0583,0.0201,0.0583
apw_Latn,0.0,0.0,0.0
nuy_Latn,0.0097,0.0003,0.0097
kdj_Latn,0.0194,0.0037,0.0194
las_Latn,0.0097,0.0007,0.0097
cwt_Latn,0.0,0.0,0.0
ium_Laoo,0.0,0.0,0.0
mmo_Latn,0.0,0.0,0.0
gil_Latn,0.0,0.0,0.0
yuw_Latn,0.0097,0.0007,0.0097
bkv_Latn,0.0,0.0,0.0
cas_Latn,0.0,0.0,0.0
gyr_Latn,0.0097,0.0007,0.0097
mca_Latn,0.0097,0.0003,0.0097
lid_Latn,0.0097,0.0003,0.0097
bex_Latn,0.0,0.0,0.0
nng_Latn,0.0,0.0,0.0
pbb_Latn,0.0097,0.001,0.0097
dis_Latn,0.0097,0.0007,0.0097
bfo_Latn,0.0,0.0,0.0
nki_Latn,0.0097,0.0013,0.0097
tos_Latn,0.0,0.0,0.0
mkd_Cyrl,0.3107,0.0887,0.3107
teo_Latn,0.0097,0.0064,0.0097
kpf_Latn,0.0097,0.0027,0.0097
aau_Latn,0.0,0.0,0.0
irk_Latn,0.0,0.0,0.0
crh_Cyrl,0.0,0.0,0.0
kdi_Latn,0.0,0.0,0.0
gla_Latn,0.0097,0.0007,0.0097
vut_Latn,0.0,0.0,0.0
apt_Latn,0.0097,0.0003,0.0097
cap_Latn,0.0,0.0,0.0
lww_Latn,0.0,0.0,0.0
enl_Latn,0.0097,0.0007,0.0097
bku_Latn,0.0097,0.002,0.0097
wiv_Latn,0.0194,0.0033,0.0194
yut_Latn,0.0,0.0,0.0
hla_Latn,0.0097,0.0003,0.0097
quc_Latn,0.0,0.0,0.0
ium_Latn,0.0,0.0,0.0
kbp_Latn,0.0097,0.001,0.0097
syc_Syrc,0.0,0.0,0.0
nia_Latn,0.0,0.0,0.0
gvc_Latn,0.0,0.0,0.0
sml_Latn,0.0097,0.0007,0.0097
aia_Latn,0.0097,0.0007,0.0097
gej_Latn,0.0097,0.0007,0.0097
kje_Latn,0.0194,0.002,0.0194
arz_Arab,0.301,0.0462,0.301
mug_Latn,0.0097,0.0003,0.0097
mvp_Latn,0.0194,0.0023,0.0194
syb_Latn,0.0097,0.0013,0.0097
usp_Latn,0.0097,0.001,0.0097
dje_Latn,0.0097,0.001,0.0097
pbc_Latn,0.0097,0.0023,0.0097
tik_Latn,0.0097,0.0007,0.0097
bug_Latn,0.0097,0.0003,0.0097
akh_Latn,0.0,0.0,0.0
esi_Latn,0.0097,0.0003,0.0097
kew_Latn,0.0097,0.0007,0.0097
sey_Latn,0.0097,0.0003,0.0097
srp_Cyrl,0.2524,0.0649,0.2524
ndz_Latn,0.0,0.0,0.0
myb_Latn,0.0097,0.002,0.0097
bjk_Latn,0.0097,0.001,0.0097
ksp_Latn,0.0,0.0,0.0
atd_Latn,0.0194,0.0033,0.0194
nbc_Latn,0.0097,0.0017,0.0097
kpg_Latn,0.0194,0.0017,0.0194
ojs_Cans,0.0,0.0,0.0
agm_Latn,0.0097,0.0003,0.0097
mhr_Cyrl,0.0,0.0,0.0
qub_Latn,0.0097,0.002,0.0097
kbq_Latn,0.0097,0.0003,0.0097
afr_Latn,0.3398,0.1326,0.3398
crx_Latn,0.0097,0.0003,0.0097
xon_Latn,0.0097,0.001,0.0097
poy_Latn,0.0097,0.0007,0.0097
enm_Latn,0.4563,0.2333,0.4563
caq_Latn,0.0097,0.0007,0.0097
ife_Latn,0.0,0.0,0.0
nfr_Latn,0.0097,0.001,0.0097
apu_Latn,0.0,0.0,0.0
hin_Latn,0.0194,0.0033,0.0194
kpv_Cyrl,0.0194,0.0013,0.0194
cta_Latn,0.0,0.0,0.0
btx_Latn,0.0291,0.0124,0.0291
mah_Latn,0.0194,0.0027,0.0194
fon_Latn,0.0,0.0,0.0
xsu_Latn,0.0,0.0,0.0
aeb_Arab,0.0388,0.0107,0.0388
wer_Latn,0.0,0.0,0.0
dhm_Latn,0.0097,0.0003,0.0097
chz_Latn,0.0097,0.0003,0.0097
cop_Copt,0.0097,0.0003,0.0097
aln_Latn,0.0874,0.0238,0.0874
huu_Latn,0.0,0.0,0.0
nse_Latn,0.0097,0.0007,0.0097
kaa_Latn,0.0097,0.0013,0.0097
ifb_Latn,0.0,0.0,0.0
oji_Latn,0.0291,0.0027,0.0291
cav_Latn,0.0097,0.005,0.0097
hop_Latn,0.0,0.0,0.0
trq_Latn,0.0097,0.0007,0.0097
neb_Latn,0.0,0.0,0.0
swh_Latn,0.0194,0.003,0.0194
daa_Latn,0.0,0.0,0.0
kwf_Latn,0.0097,0.0003,0.0097
apr_Latn,0.0097,0.0013,0.0097
tbo_Latn,0.0,0.0,0.0
mks_Latn,0.0097,0.0003,0.0097
sda_Latn,0.0291,0.0023,0.0291
lav_Latn,0.1165,0.0325,0.1165
pse_Latn,0.0194,0.007,0.0194
ztq_Latn,0.0,0.0,0.0
ike_Cans,0.0,0.0,0.0
xpe_Latn,0.0,0.0,0.0
gur_Latn,0.0097,0.001,0.0097
ksw_Mymr,0.0,0.0,0.0
zaa_Latn,0.0097,0.0013,0.0097
bzi_Thai,0.0097,0.0007,0.0097
bao_Latn,0.0,0.0,0.0
nyy_Latn,0.0,0.0,0.0
mda_Latn,0.0,0.0,0.0
mfi_Latn,0.0,0.0,0.0
tlb_Latn,0.0,0.0,0.0
kjb_Latn,0.0097,0.0013,0.0097
nko_Latn,0.0,0.0,0.0
nhx_Latn,0.0097,0.0017,0.0097
msy_Latn,0.0097,0.0007,0.0097
reg_Latn,0.0097,0.0003,0.0097
sin_Sinh,0.0,0.0,0.0
yka_Latn,0.0,0.0,0.0
xho_Latn,0.0097,0.0013,0.0097
ceg_Latn,0.0,0.0,0.0
tsn_Latn,0.0194,0.0013,0.0194
nas_Latn,0.0,0.0,0.0
fad_Latn,0.0097,0.0003,0.0097
trp_Latn,0.0097,0.0003,0.0097
kri_Latn,0.0097,0.0007,0.0097
qvs_Latn,0.0097,0.001,0.0097
dtp_Latn,0.0097,0.0003,0.0097
hus_Latn,0.0097,0.0017,0.0097
mgw_Latn,0.0097,0.0003,0.0097
khk_Latn,0.0097,0.0033,0.0097
bqp_Latn,0.0,0.0,0.0
tnk_Latn,0.0097,0.0003,0.0097
ban_Latn,0.0097,0.001,0.0097
nif_Latn,0.0,0.0,0.0
mrg_Latn,0.0,0.0,0.0
uri_Latn,0.0,0.0,0.0
tke_Latn,0.0097,0.0003,0.0097
smk_Latn,0.0097,0.0003,0.0097
pps_Latn,0.0097,0.0013,0.0097
ben_Beng,0.0388,0.0147,0.0388
gdr_Latn,0.0,0.0,0.0
xbr_Latn,0.0,0.0,0.0
mcf_Latn,0.0097,0.0013,0.0097
tim_Latn,0.0,0.0,0.0
vmy_Latn,0.0097,0.0013,0.0097
mua_Latn,0.0,0.0,0.0
nhy_Latn,0.0194,0.0033,0.0194
mfh_Latn,0.0097,0.0007,0.0097
loz_Latn,0.0194,0.0037,0.0194
moc_Latn,0.0097,0.0003,0.0097
heb_Hebr,0.2718,0.0884,0.2718
lef_Latn,0.0097,0.0003,0.0097
mlt_Latn,0.0194,0.003,0.0194
nbe_Latn,0.0194,0.0033,0.0194
atb_Latn,0.0,0.0,0.0
hnn_Latn,0.0097,0.0007,0.0097
ssx_Latn,0.0,0.0,0.0
zom_Latn,0.0097,0.0027,0.0097
tso_Latn,0.0097,0.0033,0.0097
miz_Latn,0.0,0.0,0.0
cux_Latn,0.0097,0.0003,0.0097
gnn_Latn,0.0,0.0,0.0
zac_Latn,0.0097,0.0017,0.0097
bam_Latn,0.0097,0.0023,0.0097
yor_Latn,0.0,0.0,0.0
yle_Latn,0.0,0.0,0.0
mam_Latn,0.0097,0.0017,0.0097
bgt_Latn,0.0194,0.001,0.0194
gup_Latn,0.0097,0.001,0.0097
bmh_Latn,0.0097,0.001,0.0097
ven_Latn,0.0097,0.0003,0.0097
asg_Latn,0.0,0.0,0.0
kwd_Latn,0.0097,0.0003,0.0097
lat_Latn,0.5922,0.2621,0.5922
gor_Latn,0.0097,0.0013,0.0097
rmq_Latn,0.0388,0.01,0.0388
ctd_Latn,0.0097,0.001,0.0097
gle_Latn,0.0,0.0,0.0
qug_Latn,0.0097,0.0023,0.0097
dts_Latn,0.0,0.0,0.0
lgm_Latn,0.0194,0.0017,0.0194
tdt_Latn,0.0097,0.001,0.0097
kac_Latn,0.0,0.0,0.0
krj_Latn,0.0583,0.0121,0.0583
bkq_Latn,0.0097,0.002,0.0097
cat_Latn,0.4563,0.1858,0.4563
cbc_Latn,0.0,0.0,0.0
dgz_Latn,0.0,0.0,0.0
myv_Cyrl,0.0,0.0,0.0
naq_Latn,0.0097,0.0003,0.0097
ghe_Deva,0.0,0.0,0.0
ata_Latn,0.0,0.0,0.0
ziw_Latn,0.0097,0.0027,0.0097
dar_Cyrl,0.0,0.0,0.0
itv_Latn,0.0097,0.0017,0.0097
kxm_Thai,0.0,0.0,0.0
kck_Latn,0.0194,0.0017,0.0194
cpu_Latn,0.0194,0.001,0.0194
lee_Latn,0.0,0.0,0.0
miy_Latn,0.0,0.0,0.0
blw_Latn,0.0097,0.0003,0.0097
cmn_Hani,0.8738,0.4844,0.8738
zul_Latn,0.0097,0.002,0.0097
dyi_Latn,0.0,0.0,0.0
wwa_Latn,0.0,0.0,0.0
hrv_Latn,0.233,0.0891,0.233
nxd_Latn,0.0097,0.0017,0.0097
wro_Latn,0.0097,0.001,0.0097
kiw_Latn,0.0,0.0,0.0
mfk_Latn,0.0097,0.0003,0.0097
hto_Latn,0.0097,0.0007,0.0097
gvf_Latn,0.0097,0.0003,0.0097
guq_Latn,0.0097,0.0003,0.0097
ubu_Latn,0.0,0.0,0.0
kmg_Latn,0.0097,0.0003,0.0097
izz_Latn,0.0,0.0,0.0
mal_Latn,0.0097,0.0017,0.0097
bre_Latn,0.0194,0.0023,0.0194
nzm_Latn,0.0097,0.001,0.0097
alj_Latn,0.0097,0.0023,0.0097
lmp_Latn,0.0,0.0,0.0
bel_Cyrl,0.1748,0.0536,0.1748
kxw_Latn,0.0,0.0,0.0
zab_Latn,0.0194,0.0047,0.0194
bhg_Latn,0.0097,0.0013,0.0097
ifa_Latn,0.0097,0.0017,0.0097
lgl_Latn,0.0097,0.001,0.0097
quf_Latn,0.0194,0.0027,0.0194
uig_Cyrl,0.0097,0.0003,0.0097
kab_Latn,0.0097,0.0027,0.0097
jni_Latn,0.0097,0.0003,0.0097
agx_Cyrl,0.0,0.0,0.0
kdl_Latn,0.0097,0.0003,0.0097
tbl_Latn,0.0,0.0,0.0
nep_Deva,0.0194,0.0044,0.0194
taj_Deva,0.0,0.0,0.0
fuh_Latn,0.0097,0.0003,0.0097
swk_Latn,0.0097,0.0023,0.0097
tpz_Latn,0.0,0.0,0.0
suc_Latn,0.0,0.0,0.0
boa_Latn,0.0,0.0,0.0
wnu_Latn,0.0097,0.0003,0.0097
kbd_Cyrl,0.0,0.0,0.0
tcs_Latn,0.0097,0.0007,0.0097
ria_Latn,0.0097,0.001,0.0097
moa_Latn,0.0,0.0,0.0
des_Latn,0.0,0.0,0.0
wbp_Latn,0.0,0.0,0.0
cjv_Latn,0.0,0.0,0.0
gbi_Latn,0.0097,0.001,0.0097
amu_Latn,0.0,0.0,0.0
zpc_Latn,0.0097,0.0013,0.0097
mcd_Latn,0.0,0.0,0.0
slv_Latn,0.2136,0.0703,0.2136
lia_Latn,0.0097,0.0003,0.0097
pap_Latn,0.0388,0.0131,0.0388
nnb_Latn,0.0,0.0,0.0
mpm_Latn,0.0097,0.0017,0.0097
snp_Latn,0.0097,0.0007,0.0097
nld_Latn,0.5534,0.2293,0.5534
vid_Latn,0.0097,0.0007,0.0097
nij_Latn,0.0194,0.0037,0.0194
wca_Latn,0.0,0.0,0.0
mwe_Latn,0.0097,0.003,0.0097
shi_Latn,0.0097,0.0007,0.0097
ald_Latn,0.0,0.0,0.0
quh_Latn,0.0194,0.0077,0.0194
tgl_Latn,0.1359,0.0365,0.1359
gid_Latn,0.0097,0.0007,0.0097
oym_Latn,0.0097,0.0003,0.0097
kal_Latn,0.0097,0.0007,0.0097
sab_Latn,0.0,0.0,0.0
eng_Latn,1.0,1.0,1.0
tte_Latn,0.0,0.0,0.0
emp_Latn,0.0,0.0,0.0
fuf_Latn,0.0,0.0,0.0
tuk_Cyrl,0.0194,0.0007,0.0194
bnp_Latn,0.0194,0.0023,0.0194
swe_Latn,0.4466,0.146,0.4466
mhi_Latn,0.0291,0.0074,0.0291
ses_Latn,0.0097,0.0013,0.0097
yap_Latn,0.0097,0.0017,0.0097
gnb_Latn,0.0097,0.0007,0.0097
cut_Latn,0.0,0.0,0.0
iqw_Latn,0.0,0.0,0.0
tpt_Latn,0.0,0.0,0.0
pkb_Latn,0.0097,0.0007,0.0097
ndp_Latn,0.0097,0.003,0.0097
lsm_Latn,0.0097,0.0003,0.0097
vap_Latn,0.0097,0.0007,0.0097
biv_Latn,0.0097,0.0003,0.0097
agg_Latn,0.0,0.0,0.0
ted_Latn,0.0,0.0,0.0
fai_Latn,0.0,0.0,0.0
sja_Latn,0.0,0.0,0.0
zpm_Latn,0.0,0.0,0.0
kix_Latn,0.0097,0.0003,0.0097
nhu_Latn,0.0,0.0,0.0
kyf_Latn,0.0,0.0,0.0
nnl_Latn,0.0097,0.001,0.0097
bfd_Latn,0.0,0.0,0.0
tzh_Latn,0.0097,0.0027,0.0097
pbi_Latn,0.0097,0.0003,0.0097
bum_Latn,0.0097,0.0003,0.0097
klv_Latn,0.0097,0.0003,0.0097
qxr_Latn,0.0,0.0,0.0
akb_Latn,0.0194,0.001,0.0194
nyu_Latn,0.0097,0.0007,0.0097
chq_Latn,0.0,0.0,0.0
vie_Latn,0.4854,0.2022,0.4854
zam_Latn,0.0,0.0,0.0
urd_Latn,0.0194,0.006,0.0194
cnh_Latn,0.0097,0.004,0.0097
azb_Latn,0.0388,0.0127,0.0388
mar_Deva,0.0388,0.008,0.0388
bgz_Latn,0.0097,0.0007,0.0097
mbt_Latn,0.0,0.0,0.0
bts_Latn,0.0194,0.004,0.0194
kdc_Latn,0.0,0.0,0.0
sgz_Latn,0.0,0.0,0.0
tbc_Latn,0.0,0.0,0.0
cgc_Latn,0.0097,0.001,0.0097
mxv_Latn,0.0,0.0,0.0
kwj_Latn,0.0097,0.0003,0.0097
por_Latn,0.7282,0.3555,0.7282
kqs_Latn,0.0,0.0,0.0
kru_Deva,0.0097,0.0003,0.0097
crs_Latn,0.0194,0.003,0.0194
tee_Latn,0.0,0.0,0.0
fra_Latn,0.7864,0.3867,0.7864
kub_Latn,0.0,0.0,0.0
bon_Latn,0.0,0.0,0.0
cek_Latn,0.0,0.0,0.0
yaq_Latn,0.0,0.0,0.0
mck_Latn,0.0097,0.0003,0.0097
lin_Latn,0.0097,0.0013,0.0097
alt_Cyrl,0.0,0.0,0.0
nmz_Latn,0.0097,0.0003,0.0097
kyg_Latn,0.0,0.0,0.0
anm_Latn,0.0,0.0,0.0
mfe_Latn,0.0097,0.0037,0.0097
zpl_Latn,0.0097,0.003,0.0097
dan_Latn,0.4466,0.162,0.4466
swg_Latn,0.1165,0.0429,0.1165
stp_Latn,0.0,0.0,0.0
hif_Latn,0.0194,0.002,0.0194
nus_Latn,0.0,0.0,0.0
ffm_Latn,0.0,0.0,0.0
ckb_Arab,0.0097,0.0003,0.0097
taw_Latn,0.0097,0.0007,0.0097
kan_Latn,0.0,0.0,0.0
sgw_Ethi,0.0,0.0,0.0
nct_Latn,0.0097,0.0007,0.0097
kqp_Latn,0.0097,0.002,0.0097
uzb_Cyrl,0.0097,0.001,0.0097
sri_Latn,0.0,0.0,0.0
chr_Latn,0.0,0.0,0.0
mtp_Latn,0.0,0.0,0.0
shk_Latn,0.0,0.0,0.0
kmk_Latn,0.0097,0.002,0.0097
sme_Latn,0.0097,0.0007,0.0097
mri_Latn,0.0,0.0,0.0
ckt_Cyrl,0.0097,0.0003,0.0097
tzj_Latn,0.0097,0.0013,0.0097
cot_Latn,0.0097,0.001,0.0097
beq_Latn,0.0097,0.0003,0.0097
ikw_Latn,0.0,0.0,0.0
xrb_Latn,0.0,0.0,0.0
som_Latn,0.0,0.0,0.0
zpo_Latn,0.0097,0.001,0.0097
kiz_Latn,0.0097,0.0017,0.0097
ann_Latn,0.0,0.0,0.0
meq_Latn,0.0,0.0,0.0
nhw_Latn,0.0,0.0,0.0
bch_Latn,0.0097,0.0023,0.0097
spa_Latn,0.6019,0.2893,0.6019
var_Latn,0.0,0.0,0.0
gkn_Latn,0.0,0.0,0.0
leh_Latn,0.0097,0.001,0.0097
cso_Latn,0.0,0.0,0.0
crm_Cans,0.0,0.0,0.0
rim_Latn,0.0097,0.0007,0.0097
jic_Latn,0.0,0.0,0.0
mit_Latn,0.0097,0.0007,0.0097
mjc_Latn,0.0,0.0,0.0
bom_Latn,0.0097,0.0003,0.0097
blz_Latn,0.0194,0.003,0.0194
kua_Latn,0.0194,0.0013,0.0194
yrk_Cyrl,0.0,0.0,0.0
plg_Latn,0.0,0.0,0.0
ncu_Latn,0.0,0.0,0.0
cax_Latn,0.0097,0.001,0.0097
kao_Latn,0.0097,0.0003,0.0097
crq_Latn,0.0,0.0,0.0
tgo_Latn,0.0,0.0,0.0
acu_Latn,0.0097,0.001,0.0097
cth_Latn,0.0194,0.0037,0.0194
tav_Latn,0.0,0.0,0.0
mxt_Latn,0.0097,0.0007,0.0097
hig_Latn,0.0,0.0,0.0
stq_Latn,0.0291,0.008,0.0291
nlg_Latn,0.0097,0.003,0.0097
dks_Latn,0.0097,0.001,0.0097
nop_Latn,0.0097,0.0003,0.0097
maa_Latn,0.0097,0.0013,0.0097
shj_Latn,0.0097,0.001,0.0097
jav_Latn,0.0194,0.006,0.0194
zao_Latn,0.0097,0.0007,0.0097
nii_Latn,0.0,0.0,0.0
dob_Latn,0.0,0.0,0.0
waj_Latn,0.0,0.0,0.0
bci_Latn,0.0291,0.0057,0.0291
imo_Latn,0.0,0.0,0.0
aii_Syrc,0.0,0.0,0.0
nno_Latn,0.165,0.0609,0.165
jvn_Latn,0.0194,0.004,0.0194
myk_Latn,0.0,0.0,0.0
nds_Latn,0.0388,0.004,0.0388
sun_Latn,0.0291,0.0107,0.0291
agd_Latn,0.0097,0.0013,0.0097
biu_Latn,0.0097,0.002,0.0097
pmx_Latn,0.0097,0.0003,0.0097
prs_Arab,0.1165,0.0348,0.1165
ssw_Latn,0.0097,0.0007,0.0097
pdt_Latn,0.0194,0.0084,0.0194
bsp_Latn,0.0,0.0,0.0
zpi_Latn,0.0097,0.0027,0.0097
mcn_Latn,0.0097,0.0023,0.0097
ots_Latn,0.0097,0.0003,0.0097
djk_Latn,0.0,0.0,0.0
cor_Latn,0.0194,0.0047,0.0194
che_Cyrl,0.0097,0.0003,0.0097
hat_Latn,0.0194,0.0057,0.0194
nnh_Latn,0.0,0.0,0.0
rup_Latn,0.0291,0.0054,0.0291
cle_Latn,0.0097,0.0003,0.0097
mpg_Latn,0.0,0.0,0.0
ngc_Latn,0.0194,0.001,0.0194
tpp_Latn,0.0,0.0,0.0
tsg_Latn,0.0,0.0,0.0
tha_Thai,0.1456,0.0325,0.1456
lsi_Latn,0.0,0.0,0.0
tam_Taml,0.0194,0.0044,0.0194
dug_Latn,0.0097,0.0007,0.0097
zyb_Latn,0.0097,0.0013,0.0097
ifk_Latn,0.0194,0.0077,0.0194
qul_Latn,0.0194,0.0027,0.0194
taq_Latn,0.0097,0.0003,0.0097
tbf_Latn,0.0097,0.0007,0.0097
acr_Latn,0.0097,0.001,0.0097
fub_Latn,0.0097,0.0013,0.0097
dah_Latn,0.0,0.0,0.0
kat_Geor,0.0097,0.0013,0.0097
ura_Latn,0.0,0.0,0.0
bdh_Latn,0.0,0.0,0.0
gvl_Latn,0.0,0.0,0.0
azg_Latn,0.0097,0.0003,0.0097
kmm_Latn,0.0097,0.003,0.0097
hak_Hani,0.3301,0.1309,0.3301
maf_Latn,0.0097,0.0017,0.0097
nin_Latn,0.0,0.0,0.0
hau_Latn,0.0097,0.0007,0.0097
cmo_Khmr,0.0,0.0,0.0
mco_Latn,0.0,0.0,0.0
ell_Grek,0.0874,0.0268,0.0874
tlj_Latn,0.0,0.0,0.0
nog_Cyrl,0.0097,0.0013,0.0097
zca_Latn,0.0194,0.001,0.0194
muh_Latn,0.0,0.0,0.0
kyc_Latn,0.0097,0.001,0.0097
nbl_Latn,0.0097,0.0003,0.0097
bis_Latn,0.0097,0.001,0.0097
sco_Latn,0.0777,0.0365,0.0777
jid_Latn,0.0194,0.007,0.0194
fal_Latn,0.0194,0.004,0.0194
gng_Latn,0.0097,0.0003,0.0097
boj_Latn,0.0097,0.001,0.0097
bmb_Latn,0.0097,0.0003,0.0097
apz_Latn,0.0097,0.001,0.0097
pio_Latn,0.0097,0.0013,0.0097
kqy_Ethi,0.0,0.0,0.0
rnl_Latn,0.0097,0.0007,0.0097
tbg_Latn,0.0,0.0,0.0
mhl_Latn,0.0,0.0,0.0
kgp_Latn,0.0,0.0,0.0
rkb_Latn,0.0097,0.0017,0.0097
nsm_Latn,0.0,0.0,0.0
qvz_Latn,0.0097,0.0023,0.0097
sag_Latn,0.0097,0.0003,0.0097
srn_Latn,0.0194,0.0077,0.0194
enb_Latn,0.0,0.0,0.0
yuz_Latn,0.0097,0.005,0.0097
cbi_Latn,0.0,0.0,0.0
bhl_Latn,0.0,0.0,0.0
zai_Latn,0.0194,0.0047,0.0194
lhu_Latn,0.0,0.0,0.0
zty_Latn,0.0,0.0,0.0
cnl_Latn,0.0097,0.0003,0.0097
mqy_Latn,0.0097,0.0003,0.0097
guz_Latn,0.0194,0.002,0.0194
fao_Latn,0.0485,0.0124,0.0485
csk_Latn,0.0,0.0,0.0
tab_Cyrl,0.0,0.0,0.0
due_Latn,0.0097,0.0007,0.0097
tvk_Latn,0.0,0.0,0.0
ons_Latn,0.0,0.0,0.0
suk_Latn,0.0,0.0,0.0
kue_Latn,0.0,0.0,0.0
gnd_Latn,0.0,0.0,0.0
